Well,Omit,sample_id_old,Target,Dye,Task,Cq,Quantity,plate_id,study,template_vol,elution_vol,,,,,,,,,,,
A11,FALSE,AR_1_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
A12,FALSE,AR_1_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
B1,FALSE,1.25,mip,FAM,Standard,Undetermined,1.25,mip_samples_2,,1,100,,,,,,,,,,,
B2,FALSE,1.25,mip,FAM,Standard,Undetermined,1.25,mip_samples_2,,1,100,,,,,,,,,,,
B3,FALSE,1.25,mip,FAM,Standard,37.15750181,1.25,mip_samples_2,,1,100,,,,,,,,,,,
B4,FALSE,AR_2_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
B5,FALSE,AR_2_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
B6,FALSE,AR_2_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
B7,FALSE,AR_2_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
B8,FALSE,AR_2_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
B9,FALSE,AR_2_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
B10,FALSE,AR_2_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
B11,FALSE,AR_2_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
B12,FALSE,AR_2_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
C1,FALSE,2.5,mip,FAM,Standard,36.96642264,2.5,mip_samples_2,,1,100,,,,,,,,,,,
C2,FALSE,2.5,mip,FAM,Standard,37.11136166,2.5,mip_samples_2,,1,100,,,,,,,,,,,
C3,FALSE,2.5,mip,FAM,Standard,Undetermined,2.5,mip_samples_2,,1,100,,,,,,,,,,,
C4,FALSE,AR_3_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
C5,FALSE,AR_3_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
C6,FALSE,AR_3_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
C7,FALSE,AR_3_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
C8,FALSE,AR_3_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
C9,FALSE,AR_3_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
C10,FALSE,AR_3_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
C11,FALSE,AR_3_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
C12,FALSE,AR_3_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
D1,FALSE,10,mip,FAM,Standard,34.43937324,10,mip_samples_2,,1,100,,,,,,,,,,,
D2,FALSE,10,mip,FAM,Standard,34.6281332,10,mip_samples_2,,1,100,,,,,,,,,,,
D3,FALSE,10,mip,FAM,Standard,33.88151624,10,mip_samples_2,,1,100,,,,,,,,,,,
D4,FALSE,AR_4_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
D5,FALSE,AR_4_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
D6,FALSE,AR_4_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
D7,FALSE,AR_4_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
D8,FALSE,AR_4_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
D9,FALSE,AR_4_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
D10,FALSE,AR_4_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
D11,FALSE,AR_4_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
D12,FALSE,AR_4_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
E1,FALSE,1.00E+02,mip,FAM,Standard,30.58293834,100,mip_samples_2,,1,100,,,,,,,,,,,
E2,FALSE,1.00E+02,mip,FAM,Standard,30.82493798,100,mip_samples_2,,1,100,,,,,,,,,,,
E3,FALSE,1.00E+02,mip,FAM,Standard,30.7431577,100,mip_samples_2,,1,100,,,,,,,,,,,
E4,FALSE,AR_5_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
E5,FALSE,AR_5_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
E6,FALSE,AR_5_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
E7,FALSE,AR_5_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
E8,FALSE,AR_5_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
E9,FALSE,AR_5_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
E10,FALSE,AR_5_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
E11,FALSE,AR_5_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
E12,FALSE,AR_5_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
F1,FALSE,1.00E+03,mip,FAM,Standard,27.40834225,1000,mip_samples_2,,1,100,,,,,,,,,,,
F2,FALSE,1.00E+03,mip,FAM,Standard,27.44620257,1000,mip_samples_2,,1,100,,,,,,,,,,,
F3,FALSE,1.00E+03,mip,FAM,Standard,27.50821667,1000,mip_samples_2,,1,100,,,,,,,,,,,
F4,FALSE,tapres_tapres_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
F5,FALSE,tapres_tapres_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
F6,FALSE,tapres_tapres_23,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
F7,FALSE,tapres_tapres_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
F8,FALSE,tapres_tapres_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
F9,FALSE,tapres_tapres_27,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
F10,FALSE,tapres_tapres_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
F11,FALSE,tapres_tapres_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
F12,FALSE,tapres_tapres_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
G1,FALSE,1.00E+04,mip,FAM,Standard,24.25942056,10000,mip_samples_2,,1,100,,,,,,,,,,,
G2,FALSE,1.00E+04,mip,FAM,Standard,24.31827843,10000,mip_samples_2,,1,100,,,,,,,,,,,
G3,FALSE,1.00E+04,mip,FAM,Standard,24.26515617,10000,mip_samples_2,,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G10,FALSE,control_manifB_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
G11,FALSE,control_manifB_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
G12,FALSE,control_manifB_40,mip,FAM,Unknown,Undetermined,,mip_samples_2,AR,1,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
A1,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
A2,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
A3,FALSE,NTC,AmoA,SYBR,Negative Control,Undetermined,,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
A4,FALSE,AR_1_41,AmoA,SYBR,Unknown,37.45921837,0.573128408,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
A5,FALSE,AR_1_41,AmoA,SYBR,Unknown,37.99538199,0.406503986,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
A6,FALSE,AR_1_41,AmoA,SYBR,Unknown,35.44000381,2.089762267,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
A7,FALSE,bf_1_40,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
A8,FALSE,bf_1_40,AmoA,SYBR,Unknown,38.73401609,0.253244732,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
A9,FALSE,bf_1_40,AmoA,SYBR,Unknown,39.5384127,0.151257758,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
A10,FALSE,bf_1_41,AmoA,SYBR,Unknown,37.23745161,0.660630123,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
A11,FALSE,bf_1_41,AmoA,SYBR,Unknown,38.25847867,0.343445912,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
A12,FALSE,bf_1_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
B1,FALSE,2.5,AmoA,SYBR,Standard,Undetermined,2.5,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
B2,FALSE,2.5,AmoA,SYBR,Standard,Undetermined,2.5,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
B3,FALSE,2.5,AmoA,SYBR,Standard,34.37065703,2.5,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
B4,FALSE,AR_2_41,AmoA,SYBR,Unknown,37.4967828,0.559499447,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
B5,FALSE,AR_2_41,AmoA,SYBR,Unknown,36.28035499,1.219747095,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
B6,FALSE,AR_2_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
B7,FALSE,bf_2_40,AmoA,SYBR,Unknown,36.71579816,0.922801,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
B8,FALSE,bf_2_40,AmoA,SYBR,Unknown,35.84670001,1.610400772,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
B9,FALSE,bf_2_40,AmoA,SYBR,Unknown,37.9390964,0.421430761,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
B10,FALSE,bf_2_41,AmoA,SYBR,Unknown,34.10570593,4.913198097,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
B11,FALSE,bf_2_41,AmoA,SYBR,Unknown,35.56957153,1.923289946,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
B12,FALSE,bf_2_41,AmoA,SYBR,Unknown,34.52334592,3.759726558,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
C1,FALSE,5,AmoA,SYBR,Standard,35.33321415,5,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
C2,FALSE,5,AmoA,SYBR,Standard,Undetermined,5,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
C3,FALSE,5,AmoA,SYBR,Standard,Undetermined,5,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
C4,FALSE,AR_3_41,AmoA,SYBR,Unknown,33.90937199,5.571781123,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
C5,FALSE,AR_3_41,AmoA,SYBR,Unknown,34.50611405,3.801465162,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
C6,FALSE,AR_3_41,AmoA,SYBR,Unknown,34.65347932,3.45896953,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
C7,FALSE,bf_3_40,AmoA,SYBR,Unknown,39.04095062,0.20803486,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
C8,FALSE,bf_3_40,AmoA,SYBR,Unknown,36.97574329,0.781229287,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
C9,FALSE,bf_3_40,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
C10,FALSE,bf_3_41,AmoA,SYBR,Unknown,36.0381533,1.424499282,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
C11,FALSE,bf_3_41,AmoA,SYBR,Unknown,36.84042292,0.851983743,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
C12,FALSE,bf_3_41,AmoA,SYBR,Unknown,35.27170971,2.327687055,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
D1,FALSE,1.00E+02,AmoA,SYBR,Standard,29.2438853,100,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
D2,FALSE,1.00E+02,AmoA,SYBR,Standard,29.46309934,100,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
D3,FALSE,1.00E+02,AmoA,SYBR,Standard,29.19330552,100,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
D4,FALSE,AR_4_41,AmoA,SYBR,Unknown,36.47812435,1.074584607,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
D5,FALSE,AR_4_41,AmoA,SYBR,Unknown,35.22673862,2.395729403,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
D6,FALSE,AR_4_41,AmoA,SYBR,Unknown,36.47847027,1.074346477,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
D7,FALSE,bf_4_40,AmoA,SYBR,Unknown,37.89461766,0.433613112,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
D8,FALSE,bf_4_40,AmoA,SYBR,Unknown,36.82348094,0.861282059,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
D9,FALSE,bf_4_40,AmoA,SYBR,Unknown,38.10622687,0.378636348,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
D10,FALSE,bf_4_41,AmoA,SYBR,Unknown,35.39909929,2.145253086,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
D11,FALSE,bf_4_41,AmoA,SYBR,Unknown,35.19739449,2.441196545,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
D12,FALSE,bf_4_41,AmoA,SYBR,Unknown,35.21557652,2.412923819,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
E1,FALSE,1.00E+03,AmoA,SYBR,Standard,25.72809884,1000,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
E2,FALSE,1.00E+03,AmoA,SYBR,Standard,25.69517509,1000,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
E3,FALSE,1.00E+03,AmoA,SYBR,Standard,25.61996927,1000,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
E4,FALSE,AR_5_41,AmoA,SYBR,Unknown,37.37511068,0.60485996,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
E5,FALSE,AR_5_41,AmoA,SYBR,Unknown,36.16204144,1.315801724,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
E6,FALSE,AR_5_41,AmoA,SYBR,Unknown,34.97372676,2.817332641,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
E7,FALSE,bf_5_40,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
E8,FALSE,bf_5_40,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
E9,FALSE,bf_5_40,AmoA,SYBR,Unknown,37.64811003,0.507800322,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
E10,FALSE,bf_5_41,AmoA,SYBR,Unknown,37.00664893,0.765912301,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
E11,FALSE,bf_5_41,AmoA,SYBR,Unknown,36.99189527,0.77318646,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
E12,FALSE,bf_5_41,AmoA,SYBR,Unknown,38.13804671,0.370995339,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
F1,FALSE,1.00E+04,AmoA,SYBR,Standard,22.19184011,10000,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
F2,FALSE,1.00E+04,AmoA,SYBR,Standard,22.2121612,10000,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
F3,FALSE,1.00E+04,AmoA,SYBR,Standard,22.16330588,10000,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
F4,FALSE,tapres_tapres_41,AmoA,SYBR,Unknown,36.9296968,0.804620173,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
F5,FALSE,tapres_tapres_41,AmoA,SYBR,Unknown,35.98849113,1.470553042,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
F6,FALSE,tapres_tapres_41,AmoA,SYBR,Unknown,35.58191012,1.90814581,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
F7,FALSE,bf_manifold_control_40,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
F8,FALSE,bf_manifold_control_40,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
F9,FALSE,bf_manifold_control_40,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
F10,FALSE,bf_slide_control_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
F11,FALSE,bf_slide_control_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
F12,FALSE,bf_slide_control_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
G1,FALSE,1.00E+05,AmoA,SYBR,Standard,18.5826137,100000,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
G2,FALSE,1.00E+05,AmoA,SYBR,Standard,18.66885321,100000,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
G3,FALSE,1.00E+05,AmoA,SYBR,Standard,18.91182694,100000,amoA_samples_1_20uL,,5,100,,,,,,,,,,,
G4,FALSE,control_manifB_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
G5,FALSE,control_manifB_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
G6,FALSE,control_manifB_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
G10,FALSE,bf_manifold_control_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
G11,FALSE,bf_manifold_control_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
G12,FALSE,bf_manifold_control_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
H10,FALSE,bf_filter_control_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
H11,FALSE,bf_filter_control_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
H12,FALSE,bf_filter_control_41,AmoA,SYBR,Unknown,Undetermined,,amoA_samples_1_20uL,AR,5,100,,,,,,,,,,,
